Date,Product_Name,Actual_Sales
2025-11-28,Katsu Wrap,0
2025-11-29,Katsu Wrap,0
2025-11-30,Katsu Wrap,0
2025-11-01,Kid Chick Strips,8
2025-11-02,Kid Chick Strips,5
2025-11-03,Kid Chick Strips,3
2025-11-04,Kid Chick Strips,2
2025-11-05,Kid Chick Strips,0
2025-11-06,Kid Chick Strips,3
2025-11-07,Kid Chick Strips,0
2025-11-08,Kid Chick Strips,3
2025-11-09,Kid Chick Strips,8
2025-11-10,Kid Chick Strips,4
2025-11-11,Kid Chick Strips,3
2025-11-12,Kid Chick Strips,0
2025-11-13,Kid Chick Strips,2
2025-11-14,Kid Chick Strips,1
2025-11-15,Kid Chick Strips,1
2025-11-16,Kid Chick Strips,1
2025-11-17,Kid Chick Strips,2
2025-11-18,Kid Chick Strips,2
2025-11-19,Kid Chick Strips,2
2025-11-20,Kid Chick Strips,1
2025-11-21,Kid Chick Strips,0
2025-11-22,Kid Chick Strips,6
2025-11-23,Kid Chick Strips,3
2025-11-24,Kid Chick Strips,2
2025-11-25,Kid Chick Strips,0
2025-11-26,Kid Chick Strips,3
2025-11-27,Kid Chick Strips,2
2025-11-28,Kid Chick Strips,1
2025-11-29,Kid Chick Strips,5
2025-11-30,Kid Chick Strips,3
2025-11-01,Kids Banana,0
2025-11-02,Kids Banana,0
2025-11-03,Kids Banana,0
2025-11-04,Kids Banana,1
2025-11-05,Kids Banana,1
2025-11-06,Kids Banana,1
2025-11-07,Kids Banana,0
2025-11-08,Kids Banana,1
2025-11-09,Kids Banana,0
2025-11-10,Kids Banana,0
2025-11-11,Kids Banana,1
2025-11-12,Kids Banana,1
2025-11-13,Kids Banana,0
2025-11-14,Kids Banana,0
2025-11-15,Kids Banana,0
2025-11-16,Kids Banana,2
2025-11-17,Kids Banana,0
2025-11-18,Kids Banana,0
2025-11-19,Kids Banana,0
2025-11-20,Kids Banana,3
2025-11-21,Kids Banana,1
2025-11-22,Kids Banana,0
2025-11-23,Kids Banana,1
2025-11-24,Kids Banana,1
2025-11-25,Kids Banana,1
2025-11-26,Kids Banana,0
2025-11-27,Kids Banana,1
2025-11-28,Kids Banana,0
2025-11-29,Kids Banana,0
2025-11-30,Kids Banana,0
2025-11-01,Kids Beans,10
2025-11-02,Kids Beans,6
2025-11-03,Kids Beans,2
2025-11-04,Kids Beans,1
2025-11-05,Kids Beans,1
2025-11-06,Kids Beans,1
2025-11-07,Kids Beans,0
2025-11-08,Kids Beans,5
2025-11-09,Kids Beans,7
2025-11-10,Kids Beans,3
2025-11-11,Kids Beans,1
2025-11-12,Kids Beans,1
2025-11-13,Kids Beans,1
2025-11-14,Kids Beans,6
2025-11-15,Kids Beans,2
2025-11-16,Kids Beans,4
2025-11-17,Kids Beans,1
2025-11-18,Kids Beans,2
2025-11-19,Kids Beans,2
2025-11-20,Kids Beans,2
2025-11-21,Kids Beans,3
2025-11-22,Kids Beans,2
2025-11-23,Kids Beans,2
2025-11-24,Kids Beans,0
2025-11-25,Kids Beans,3
2025-11-26,Kids Beans,1
2025-11-27,Kids Beans,4
2025-11-28,Kids Beans,3
2025-11-29,Kids Beans,5
2025-11-30,Kids Beans,4
2025-11-01,Kids Broccoli,3
2025-11-02,Kids Broccoli,3
2025-11-03,Kids Broccoli,1
2025-11-04,Kids Broccoli,0
2025-11-05,Kids Broccoli,1
2025-11-06,Kids Broccoli,0
2025-11-07,Kids Broccoli,0
2025-11-08,Kids Broccoli,2
2025-11-09,Kids Broccoli,0
2025-11-10,Kids Broccoli,0
2025-11-11,Kids Broccoli,1
2025-11-12,Kids Broccoli,0
2025-11-13,Kids Broccoli,0
2025-11-14,Kids Broccoli,0
2025-11-15,Kids Broccoli,4
2025-11-16,Kids Broccoli,1
2025-11-17,Kids Broccoli,0
2025-11-18,Kids Broccoli,1
2025-11-19,Kids Broccoli,0
2025-11-20,Kids Broccoli,2
2025-11-21,Kids Broccoli,0
2025-11-22,Kids Broccoli,2
2025-11-23,Kids Broccoli,2
2025-11-24,Kids Broccoli,2
2025-11-25,Kids Broccoli,0
2025-11-26,Kids Broccoli,1
2025-11-27,Kids Broccoli,1
2025-11-28,Kids Broccoli,1
2025-11-29,Kids Broccoli,2
2025-11-30,Kids Broccoli,0
2025-11-01,Kids Carrot Mash,0
2025-11-02,Kids Carrot Mash,0
2025-11-03,Kids Carrot Mash,0
2025-11-04,Kids Carrot Mash,0
2025-11-05,Kids Carrot Mash,0
2025-11-06,Kids Carrot Mash,0
2025-11-07,Kids Carrot Mash,0
2025-11-08,Kids Carrot Mash,0
2025-11-09,Kids Carrot Mash,0
2025-11-10,Kids Carrot Mash,0
2025-11-11,Kids Carrot Mash,0
2025-11-12,Kids Carrot Mash,0
2025-11-13,Kids Carrot Mash,0
2025-11-14,Kids Carrot Mash,0
2025-11-15,Kids Carrot Mash,0
2025-11-16,Kids Carrot Mash,0
2025-11-17,Kids Carrot Mash,0
2025-11-18,Kids Carrot Mash,0
2025-11-19,Kids Carrot Mash,0
2025-11-20,Kids Carrot Mash,0
2025-11-21,Kids Carrot Mash,0
2025-11-22,Kids Carrot Mash,0
2025-11-23,Kids Carrot Mash,0
2025-11-24,Kids Carrot Mash,0
2025-11-25,Kids Carrot Mash,0
2025-11-26,Kids Carrot Mash,0
2025-11-27,Kids Carrot Mash,0
2025-11-28,Kids Carrot Mash,0
2025-11-29,Kids Carrot Mash,0
2025-11-30,Kids Carrot Mash,0
2025-11-01,Kids Chips,14
2025-11-02,Kids Chips,7
2025-11-03,Kids Chips,6
2025-11-04,Kids Chips,5
2025-11-05,Kids Chips,0
2025-11-06,Kids Chips,5
2025-11-07,Kids Chips,0
2025-11-08,Kids Chips,14
2025-11-09,Kids Chips,12
2025-11-10,Kids Chips,6
2025-11-11,Kids Chips,7
2025-11-12,Kids Chips,5
2025-11-13,Kids Chips,3
2025-11-14,Kids Chips,10
2025-11-15,Kids Chips,9
2025-11-16,Kids Chips,4
2025-11-17,Kids Chips,4
2025-11-18,Kids Chips,3
2025-11-19,Kids Chips,3
2025-11-20,Kids Chips,1
2025-11-21,Kids Chips,5
2025-11-22,Kids Chips,8
2025-11-23,Kids Chips,7
2025-11-24,Kids Chips,6
2025-11-25,Kids Chips,2
2025-11-26,Kids Chips,5
2025-11-27,Kids Chips,8
2025-11-28,Kids Chips,5
2025-11-29,Kids Chips,15
2025-11-30,Kids Chips,6
2025-11-01,Kids Crumpets,0
2025-11-02,Kids Crumpets,0
2025-11-03,Kids Crumpets,0
2025-11-04,Kids Crumpets,0
2025-11-05,Kids Crumpets,0
2025-11-06,Kids Crumpets,0
2025-11-07,Kids Crumpets,0
2025-11-08,Kids Crumpets,0
2025-11-09,Kids Crumpets,0
2025-11-10,Kids Crumpets,0
2025-11-11,Kids Crumpets,0
2025-11-12,Kids Crumpets,0
2025-11-13,Kids Crumpets,0
2025-11-14,Kids Crumpets,0
2025-11-15,Kids Crumpets,0
2025-11-16,Kids Crumpets,0
2025-11-17,Kids Crumpets,0
2025-11-18,Kids Crumpets,0
2025-11-19,Kids Crumpets,0
2025-11-20,Kids Crumpets,0
2025-11-21,Kids Crumpets,0
2025-11-22,Kids Crumpets,0
2025-11-23,Kids Crumpets,0
2025-11-24,Kids Crumpets,0
2025-11-25,Kids Crumpets,0
2025-11-26,Kids Crumpets,0
2025-11-27,Kids Crumpets,0
2025-11-28,Kids Crumpets,0
2025-11-29,Kids Crumpets,0
2025-11-30,Kids Crumpets,0
2025-11-01,Kids Drinks,45
2025-11-02,Kids Drinks,34
2025-11-03,Kids Drinks,19
2025-11-04,Kids Drinks,17
2025-11-05,Kids Drinks,13
2025-11-06,Kids Drinks,17
2025-11-07,Kids Drinks,16
2025-11-08,Kids Drinks,35
2025-11-09,Kids Drinks,36
2025-11-10,Kids Drinks,9
2025-11-11,Kids Drinks,25
2025-11-12,Kids Drinks,15
2025-11-13,Kids Drinks,11
2025-11-14,Kids Drinks,24
2025-11-15,Kids Drinks,38
2025-11-16,Kids Drinks,29
2025-11-17,Kids Drinks,9
2025-11-18,Kids Drinks,16
2025-11-19,Kids Drinks,14
2025-11-20,Kids Drinks,13
2025-11-21,Kids Drinks,21
2025-11-22,Kids Drinks,21
2025-11-23,Kids Drinks,27
2025-11-24,Kids Drinks,19
2025-11-25,Kids Drinks,15
2025-11-26,Kids Drinks,16
2025-11-27,Kids Drinks,23
2025-11-28,Kids Drinks,20
2025-11-29,Kids Drinks,38
2025-11-30,Kids Drinks,33
2025-11-01,Kids Eat Free,0
2025-11-02,Kids Eat Free,0
2025-11-03,Kids Eat Free,0
2025-11-04,Kids Eat Free,0
2025-11-05,Kids Eat Free,0
2025-11-06,Kids Eat Free,0
2025-11-07,Kids Eat Free,0
2025-11-08,Kids Eat Free,0
2025-11-09,Kids Eat Free,0
2025-11-10,Kids Eat Free,0
2025-11-11,Kids Eat Free,0
2025-11-12,Kids Eat Free,0
2025-11-13,Kids Eat Free,0
2025-11-14,Kids Eat Free,0
2025-11-15,Kids Eat Free,0
2025-11-16,Kids Eat Free,0
2025-11-17,Kids Eat Free,0
2025-11-18,Kids Eat Free,0
2025-11-19,Kids Eat Free,0
2025-11-20,Kids Eat Free,0
2025-11-21,Kids Eat Free,0
2025-11-22,Kids Eat Free,0
2025-11-23,Kids Eat Free,0
2025-11-24,Kids Eat Free,0
2025-11-25,Kids Eat Free,0
2025-11-26,Kids Eat Free,0
2025-11-27,Kids Eat Free,0
2025-11-28,Kids Eat Free,0
2025-11-29,Kids Eat Free,0
2025-11-30,Kids Eat Free,0
2025-11-01,Kids Jacket Pota,0
2025-11-02,Kids Jacket Pota,0
2025-11-03,Kids Jacket Pota,0
2025-11-04,Kids Jacket Pota,0
2025-11-05,Kids Jacket Pota,0
2025-11-06,Kids Jacket Pota,0
2025-11-07,Kids Jacket Pota,0
2025-11-08,Kids Jacket Pota,0
2025-11-09,Kids Jacket Pota,0
2025-11-10,Kids Jacket Pota,0
2025-11-11,Kids Jacket Pota,0
2025-11-12,Kids Jacket Pota,0
2025-11-13,Kids Jacket Pota,0
2025-11-14,Kids Jacket Pota,0
2025-11-15,Kids Jacket Pota,0
2025-11-16,Kids Jacket Pota,0
2025-11-17,Kids Jacket Pota,0
2025-11-18,Kids Jacket Pota,0
2025-11-19,Kids Jacket Pota,0
2025-11-20,Kids Jacket Pota,0
2025-11-21,Kids Jacket Pota,0
2025-11-22,Kids Jacket Pota,0
2025-11-23,Kids Jacket Pota,0
2025-11-24,Kids Jacket Pota,0
2025-11-25,Kids Jacket Pota,0
2025-11-26,Kids Jacket Pota,0
2025-11-27,Kids Jacket Pota,0
2025-11-28,Kids Jacket Pota,0
2025-11-29,Kids Jacket Pota,0
2025-11-30,Kids Jacket Pota,0
2025-11-01,Kids Lentil Curl,0
2025-11-02,Kids Lentil Curl,0
2025-11-03,Kids Lentil Curl,0
2025-11-04,Kids Lentil Curl,0
2025-11-05,Kids Lentil Curl,0
2025-11-06,Kids Lentil Curl,0
2025-11-07,Kids Lentil Curl,0
2025-11-08,Kids Lentil Curl,0
2025-11-09,Kids Lentil Curl,0
2025-11-10,Kids Lentil Curl,0
2025-11-11,Kids Lentil Curl,0
2025-11-12,Kids Lentil Curl,0
2025-11-13,Kids Lentil Curl,0
2025-11-14,Kids Lentil Curl,0
2025-11-15,Kids Lentil Curl,0
2025-11-16,Kids Lentil Curl,0
2025-11-17,Kids Lentil Curl,0
2025-11-18,Kids Lentil Curl,0
2025-11-19,Kids Lentil Curl,0
2025-11-20,Kids Lentil Curl,0
2025-11-21,Kids Lentil Curl,0
2025-11-22,Kids Lentil Curl,0
2025-11-23,Kids Lentil Curl,0
2025-11-24,Kids Lentil Curl,0
2025-11-25,Kids Lentil Curl,0
2025-11-26,Kids Lentil Curl,0
2025-11-27,Kids Lentil Curl,0
2025-11-28,Kids Lentil Curl,0
2025-11-29,Kids Lentil Curl,0
2025-11-30,Kids Lentil Curl,0
2025-11-01,Kids Mac Cheese,0
2025-11-02,Kids Mac Cheese,0
2025-11-03,Kids Mac Cheese,0
2025-11-04,Kids Mac Cheese,0
2025-11-05,Kids Mac Cheese,0
2025-11-06,Kids Mac Cheese,0
2025-11-07,Kids Mac Cheese,0
2025-11-08,Kids Mac Cheese,0
2025-11-09,Kids Mac Cheese,0
2025-11-10,Kids Mac Cheese,0
2025-11-11,Kids Mac Cheese,0
2025-11-12,Kids Mac Cheese,0
2025-11-13,Kids Mac Cheese,0
2025-11-14,Kids Mac Cheese,0
2025-11-15,Kids Mac Cheese,0
2025-11-16,Kids Mac Cheese,0
2025-11-17,Kids Mac Cheese,0
2025-11-18,Kids Mac Cheese,0
2025-11-19,Kids Mac Cheese,0
2025-11-20,Kids Mac Cheese,0
2025-11-21,Kids Mac Cheese,0
2025-11-22,Kids Mac Cheese,0
2025-11-23,Kids Mac Cheese,0
2025-11-24,Kids Mac Cheese,0
2025-11-25,Kids Mac Cheese,0
2025-11-26,Kids Mac Cheese,0
2025-11-27,Kids Mac Cheese,0
2025-11-28,Kids Mac Cheese,0
2025-11-29,Kids Mac Cheese,0
2025-11-30,Kids Mac Cheese,0
2025-11-01,Kids Mash,3
2025-11-02,Kids Mash,1
2025-11-03,Kids Mash,0
2025-11-04,Kids Mash,2
2025-11-05,Kids Mash,0
2025-11-06,Kids Mash,0
2025-11-07,Kids Mash,2
2025-11-08,Kids Mash,0
2025-11-09,Kids Mash,1
2025-11-10,Kids Mash,0
2025-11-11,Kids Mash,1
2025-11-12,Kids Mash,0
2025-11-13,Kids Mash,0
2025-11-14,Kids Mash,0
2025-11-15,Kids Mash,0
2025-11-16,Kids Mash,2
2025-11-17,Kids Mash,0
2025-11-18,Kids Mash,2
2025-11-19,Kids Mash,1
2025-11-20,Kids Mash,0
2025-11-21,Kids Mash,0
2025-11-22,Kids Mash,0
2025-11-23,Kids Mash,0
2025-11-24,Kids Mash,0
2025-11-25,Kids Mash,1
2025-11-26,Kids Mash,0
2025-11-27,Kids Mash,1
2025-11-28,Kids Mash,0
2025-11-29,Kids Mash,0
2025-11-30,Kids Mash,0
2025-11-01,Kids Mini Pizza,1
2025-11-02,Kids Mini Pizza,0
2025-11-03,Kids Mini Pizza,1
2025-11-04,Kids Mini Pizza,0
2025-11-05,Kids Mini Pizza,0
2025-11-06,Kids Mini Pizza,0
2025-11-07,Kids Mini Pizza,0
2025-11-08,Kids Mini Pizza,1
2025-11-09,Kids Mini Pizza,3
2025-11-10,Kids Mini Pizza,0
2025-11-11,Kids Mini Pizza,0
2025-11-12,Kids Mini Pizza,0
2025-11-13,Kids Mini Pizza,1
2025-11-14,Kids Mini Pizza,3
2025-11-15,Kids Mini Pizza,1
2025-11-16,Kids Mini Pizza,0
2025-11-17,Kids Mini Pizza,0
2025-11-18,Kids Mini Pizza,1
2025-11-19,Kids Mini Pizza,1
2025-11-20,Kids Mini Pizza,1
2025-11-21,Kids Mini Pizza,0
2025-11-22,Kids Mini Pizza,2
2025-11-23,Kids Mini Pizza,2
2025-11-24,Kids Mini Pizza,0
2025-11-25,Kids Mini Pizza,0
2025-11-26,Kids Mini Pizza,0
2025-11-27,Kids Mini Pizza,2
2025-11-28,Kids Mini Pizza,1
2025-11-29,Kids Mini Pizza,3
2025-11-30,Kids Mini Pizza,1
2025-11-01,Kids Peas,3
2025-11-02,Kids Peas,2
2025-11-03,Kids Peas,0
2025-11-04,Kids Peas,2
2025-11-05,Kids Peas,1
2025-11-06,Kids Peas,1
2025-11-07,Kids Peas,0
2025-11-08,Kids Peas,0
2025-11-09,Kids Peas,3
2025-11-10,Kids Peas,0
2025-11-11,Kids Peas,1
2025-11-12,Kids Peas,1
2025-11-13,Kids Peas,2
2025-11-14,Kids Peas,3
2025-11-15,Kids Peas,2
2025-11-16,Kids Peas,1
2025-11-17,Kids Peas,1
2025-11-18,Kids Peas,1
2025-11-19,Kids Peas,1
2025-11-20,Kids Peas,2
2025-11-21,Kids Peas,0
2025-11-22,Kids Peas,4
2025-11-23,Kids Peas,1
2025-11-24,Kids Peas,0
2025-11-25,Kids Peas,1
2025-11-26,Kids Peas,2
2025-11-27,Kids Peas,2
2025-11-28,Kids Peas,0
2025-11-29,Kids Peas,6
2025-11-30,Kids Peas,1
2025-11-01,Kids Popcorn,0
2025-11-02,Kids Popcorn,0
2025-11-03,Kids Popcorn,0
2025-11-04,Kids Popcorn,1
2025-11-05,Kids Popcorn,0
2025-11-06,Kids Popcorn,0
2025-11-07,Kids Popcorn,0
2025-11-08,Kids Popcorn,0
2025-11-09,Kids Popcorn,0
2025-11-10,Kids Popcorn,0
2025-11-11,Kids Popcorn,1
2025-11-12,Kids Popcorn,0
2025-11-13,Kids Popcorn,0
2025-11-14,Kids Popcorn,0
2025-11-15,Kids Popcorn,0
2025-11-16,Kids Popcorn,0
2025-11-17,Kids Popcorn,0
2025-11-18,Kids Popcorn,0
2025-11-19,Kids Popcorn,0
2025-11-20,Kids Popcorn,0
2025-11-21,Kids Popcorn,1
2025-11-22,Kids Popcorn,0
2025-11-23,Kids Popcorn,0
2025-11-24,Kids Popcorn,0
2025-11-25,Kids Popcorn,0
2025-11-26,Kids Popcorn,0
2025-11-27,Kids Popcorn,0
2025-11-28,Kids Popcorn,0
2025-11-29,Kids Popcorn,0
2025-11-30,Kids Popcorn,0
2025-11-01,Kids Sausage,4
2025-11-02,Kids Sausage,1
2025-11-03,Kids Sausage,2
2025-11-04,Kids Sausage,2
2025-11-05,Kids Sausage,2
2025-11-06,Kids Sausage,1
2025-11-07,Kids Sausage,1
2025-11-08,Kids Sausage,4
2025-11-09,Kids Sausage,0
2025-11-10,Kids Sausage,2
2025-11-11,Kids Sausage,1
2025-11-12,Kids Sausage,2
2025-11-13,Kids Sausage,0
2025-11-14,Kids Sausage,1
2025-11-15,Kids Sausage,1
2025-11-16,Kids Sausage,5
2025-11-17,Kids Sausage,0
2025-11-18,Kids Sausage,3
2025-11-19,Kids Sausage,0
2025-11-20,Kids Sausage,0
2025-11-21,Kids Sausage,3
2025-11-22,Kids Sausage,2
2025-11-23,Kids Sausage,1
2025-11-24,Kids Sausage,2
2025-11-25,Kids Sausage,2
2025-11-26,Kids Sausage,1
2025-11-27,Kids Sausage,0
2025-11-28,Kids Sausage,3
2025-11-29,Kids Sausage,6
2025-11-30,Kids Sausage,3
2025-11-01,Kids Snacks,2
2025-11-02,Kids Snacks,3
2025-11-03,Kids Snacks,4
2025-11-04,Kids Snacks,4
2025-11-05,Kids Snacks,4
2025-11-06,Kids Snacks,2
2025-11-07,Kids Snacks,9
2025-11-08,Kids Snacks,2
2025-11-09,Kids Snacks,9
2025-11-10,Kids Snacks,4
2025-11-11,Kids Snacks,4
2025-11-12,Kids Snacks,1
2025-11-13,Kids Snacks,3
2025-11-14,Kids Snacks,2
2025-11-15,Kids Snacks,7
2025-11-16,Kids Snacks,3
2025-11-17,Kids Snacks,4
2025-11-18,Kids Snacks,1
2025-11-19,Kids Snacks,0
2025-11-20,Kids Snacks,4
2025-11-21,Kids Snacks,5
2025-11-22,Kids Snacks,4
2025-11-23,Kids Snacks,4
2025-11-24,Kids Snacks,0
2025-11-25,Kids Snacks,5
2025-11-26,Kids Snacks,2
2025-11-27,Kids Snacks,9
2025-11-28,Kids Snacks,2
2025-11-29,Kids Snacks,9
2025-11-30,Kids Snacks,8
2025-11-01,Kids Sweet Potat,0
2025-11-02,Kids Sweet Potat,0
2025-11-03,Kids Sweet Potat,0
2025-11-04,Kids Sweet Potat,0
2025-11-05,Kids Sweet Potat,0
2025-11-06,Kids Sweet Potat,0
2025-11-07,Kids Sweet Potat,0
2025-11-08,Kids Sweet Potat,0
2025-11-09,Kids Sweet Potat,0
2025-11-10,Kids Sweet Potat,0
2025-11-11,Kids Sweet Potat,0
2025-11-12,Kids Sweet Potat,0
2025-11-13,Kids Sweet Potat,0
2025-11-14,Kids Sweet Potat,0
2025-11-15,Kids Sweet Potat,0
2025-11-16,Kids Sweet Potat,0
2025-11-17,Kids Sweet Potat,0
2025-11-18,Kids Sweet Potat,0
2025-11-19,Kids Sweet Potat,0
2025-11-20,Kids Sweet Potat,0
2025-11-21,Kids Sweet Potat,0
2025-11-22,Kids Sweet Potat,0
2025-11-23,Kids Sweet Potat,0
2025-11-24,Kids Sweet Potat,0
2025-11-25,Kids Sweet Potat,0
2025-11-26,Kids Sweet Potat,0
2025-11-27,Kids Sweet Potat,0
2025-11-28,Kids Sweet Potat,0
2025-11-29,Kids Sweet Potat,0
2025-11-30,Kids Sweet Potat,0
2025-11-01,Kids Sweetcorn,2
2025-11-02,Kids Sweetcorn,1
2025-11-03,Kids Sweetcorn,1
2025-11-04,Kids Sweetcorn,3
2025-11-05,Kids Sweetcorn,2
2025-11-06,Kids Sweetcorn,0
2025-11-07,Kids Sweetcorn,1
2025-11-08,Kids Sweetcorn,3
2025-11-09,Kids Sweetcorn,4
2025-11-10,Kids Sweetcorn,3
2025-11-11,Kids Sweetcorn,2
2025-11-12,Kids Sweetcorn,0
2025-11-13,Kids Sweetcorn,1
2025-11-14,Kids Sweetcorn,1
2025-11-15,Kids Sweetcorn,2
2025-11-16,Kids Sweetcorn,0
2025-11-17,Kids Sweetcorn,0
2025-11-18,Kids Sweetcorn,1
2025-11-19,Kids Sweetcorn,0
2025-11-20,Kids Sweetcorn,1
2025-11-21,Kids Sweetcorn,0
2025-11-22,Kids Sweetcorn,5
2025-11-23,Kids Sweetcorn,1
2025-11-24,Kids Sweetcorn,0
2025-11-25,Kids Sweetcorn,0
2025-11-26,Kids Sweetcorn,0
2025-11-27,Kids Sweetcorn,0
2025-11-28,Kids Sweetcorn,2
2025-11-29,Kids Sweetcorn,2
2025-11-30,Kids Sweetcorn,3
2025-11-01,Kids Tom Pasta,5
2025-11-02,Kids Tom Pasta,1
2025-11-03,Kids Tom Pasta,0
2025-11-04,Kids Tom Pasta,0
2025-11-05,Kids Tom Pasta,1
2025-11-06,Kids Tom Pasta,0
2025-11-07,Kids Tom Pasta,1
2025-11-08,Kids Tom Pasta,1
2025-11-09,Kids Tom Pasta,1
2025-11-10,Kids Tom Pasta,0
2025-11-11,Kids Tom Pasta,1
2025-11-12,Kids Tom Pasta,0
2025-11-13,Kids Tom Pasta,1
2025-11-14,Kids Tom Pasta,1
2025-11-15,Kids Tom Pasta,4
2025-11-16,Kids Tom Pasta,1
2025-11-17,Kids Tom Pasta,1
2025-11-18,Kids Tom Pasta,1
2025-11-19,Kids Tom Pasta,0
2025-11-20,Kids Tom Pasta,0
2025-11-21,Kids Tom Pasta,0
2025-11-22,Kids Tom Pasta,0
2025-11-23,Kids Tom Pasta,0
2025-11-24,Kids Tom Pasta,1
2025-11-25,Kids Tom Pasta,1
2025-11-26,Kids Tom Pasta,0
2025-11-27,Kids Tom Pasta,0
2025-11-28,Kids Tom Pasta,0
2025-11-29,Kids Tom Pasta,0
2025-11-30,Kids Tom Pasta,1
2025-11-01,Kids Veg Sticks,0
2025-11-02,Kids Veg Sticks,0
2025-11-03,Kids Veg Sticks,2
2025-11-04,Kids Veg Sticks,0
2025-11-05,Kids Veg Sticks,0
2025-11-06,Kids Veg Sticks,2
2025-11-07,Kids Veg Sticks,1
2025-11-08,Kids Veg Sticks,2
2025-11-09,Kids Veg Sticks,0
2025-11-10,Kids Veg Sticks,1
2025-11-11,Kids Veg Sticks,0
2025-11-12,Kids Veg Sticks,0
2025-11-13,Kids Veg Sticks,0
2025-11-14,Kids Veg Sticks,2
2025-11-15,Kids Veg Sticks,0
2025-11-16,Kids Veg Sticks,2
2025-11-17,Kids Veg Sticks,0
2025-11-18,Kids Veg Sticks,1
2025-11-19,Kids Veg Sticks,1
2025-11-20,Kids Veg Sticks,0
2025-11-21,Kids Veg Sticks,1
2025-11-22,Kids Veg Sticks,0
2025-11-23,Kids Veg Sticks,0
2025-11-24,Kids Veg Sticks,1
2025-11-25,Kids Veg Sticks,0
2025-11-26,Kids Veg Sticks,0
2025-11-27,Kids Veg Sticks,1
2025-11-28,Kids Veg Sticks,0
2025-11-29,Kids Veg Sticks,3
2025-11-30,Kids Veg Sticks,0
2025-11-01,Lemon Drizzle,0
2025-11-02,Lemon Drizzle,0
2025-11-03,Lemon Drizzle,0
2025-11-04,Lemon Drizzle,0
2025-11-05,Lemon Drizzle,0
2025-11-06,Lemon Drizzle,0
2025-11-07,Lemon Drizzle,0
2025-11-08,Lemon Drizzle,0
2025-11-09,Lemon Drizzle,0
2025-11-10,Lemon Drizzle,0
2025-11-11,Lemon Drizzle,0
2025-11-12,Lemon Drizzle,0
2025-11-13,Lemon Drizzle,0
2025-11-14,Lemon Drizzle,0
2025-11-15,Lemon Drizzle,0
2025-11-16,Lemon Drizzle,0
2025-11-17,Lemon Drizzle,0
2025-11-18,Lemon Drizzle,0
2025-11-19,Lemon Drizzle,0
2025-11-20,Lemon Drizzle,0
2025-11-21,Lemon Drizzle,0
2025-11-22,Lemon Drizzle,0
2025-11-23,Lemon Drizzle,0
2025-11-24,Lemon Drizzle,0
2025-11-25,Lemon Drizzle,0
2025-11-26,Lemon Drizzle,0
2025-11-27,Lemon Drizzle,0
2025-11-28,Lemon Drizzle,0
2025-11-29,Lemon Drizzle,0
2025-11-30,Lemon Drizzle,0
2025-11-01,Little Avo Toast,0
2025-11-02,Little Avo Toast,0
2025-11-03,Little Avo Toast,0
2025-11-04,Little Avo Toast,0
2025-11-05,Little Avo Toast,0
2025-11-06,Little Avo Toast,0
2025-11-07,Little Avo Toast,0
2025-11-08,Little Avo Toast,0
2025-11-09,Little Avo Toast,0
2025-11-10,Little Avo Toast,0
2025-11-11,Little Avo Toast,0
2025-11-12,Little Avo Toast,0
2025-11-13,Little Avo Toast,0
2025-11-14,Little Avo Toast,0
2025-11-15,Little Avo Toast,0
2025-11-16,Little Avo Toast,0
2025-11-17,Little Avo Toast,0
2025-11-18,Little Avo Toast,0
2025-11-19,Little Avo Toast,0
2025-11-20,Little Avo Toast,0
2025-11-21,Little Avo Toast,0
2025-11-22,Little Avo Toast,0
2025-11-23,Little Avo Toast,0
2025-11-24,Little Avo Toast,0
2025-11-25,Little Avo Toast,0
2025-11-26,Little Avo Toast,0
2025-11-27,Little Avo Toast,0
2025-11-28,Little Avo Toast,0
2025-11-29,Little Avo Toast,0
2025-11-30,Little Avo Toast,0
2025-11-01,Little Bean Toas,0
2025-11-02,Little Bean Toas,0
2025-11-03,Little Bean Toas,0
2025-11-04,Little Bean Toas,0
2025-11-05,Little Bean Toas,0
2025-11-06,Little Bean Toas,0
2025-11-07,Little Bean Toas,0
2025-11-08,Little Bean Toas,0
2025-11-09,Little Bean Toas,0
2025-11-10,Little Bean Toas,0
2025-11-11,Little Bean Toas,0
2025-11-12,Little Bean Toas,0
2025-11-13,Little Bean Toas,0
2025-11-14,Little Bean Toas,0
2025-11-15,Little Bean Toas,0
2025-11-16,Little Bean Toas,0
2025-11-17,Little Bean Toas,0
2025-11-18,Little Bean Toas,0
2025-11-19,Little Bean Toas,0
2025-11-20,Little Bean Toas,0
2025-11-21,Little Bean Toas,0
2025-11-22,Little Bean Toas,0
2025-11-23,Little Bean Toas,0
2025-11-24,Little Bean Toas,0
2025-11-25,Little Bean Toas,0
2025-11-26,Little Bean Toas,0
2025-11-27,Little Bean Toas,0
2025-11-28,Little Bean Toas,0
2025-11-29,Little Bean Toas,0
2025-11-30,Little Bean Toas,0
2025-11-01,Little Egg Toast,0
2025-11-02,Little Egg Toast,0
2025-11-03,Little Egg Toast,0
2025-11-04,Little Egg Toast,0
2025-11-05,Little Egg Toast,0
2025-11-06,Little Egg Toast,0
2025-11-07,Little Egg Toast,0
2025-11-08,Little Egg Toast,0
2025-11-09,Little Egg Toast,0
2025-11-10,Little Egg Toast,0
2025-11-11,Little Egg Toast,0
2025-11-12,Little Egg Toast,0
